linker_id,name,xyz_file,smiles
1308,ph_5_n_link__15_DABCO__bsite1__lsite1,ph_5_n_link__15_DABCO__bsite1__lsite1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1309,ph_5_n_link__15_DABCO__bsite1__lsite2,ph_5_n_link__15_DABCO__bsite1__lsite2.xyz,c1cc(c2ccc(cc2)[C@H]2C[N@@]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
1310,ph_5_n_link__16_NEt2__bsite1__lsite2,ph_5_n_link__16_NEt2__bsite1__lsite2.xyz,CCN(c1ccc(cc1)c1ccnc2c1nnc1c2nccc1)CC
1311,ph_5_n_link__17__bsite1__lsite1,ph_5_n_link__17__bsite1__lsite1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)c1ccc(cc1)[C@H]1C[C@@H]2CC[N@]1CC2
1312,ph_5_n_link__17__bsite1__lsite2,ph_5_n_link__17__bsite1__lsite2.xyz,c1cc(c2ccc(cc2)[C@H]2C[C@@H]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
1313,ph_5_n_link__20__bsite1__lsite1,ph_5_n_link__20__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)c1ccc2c(n1)c1ncccc1nn2)C
1314,ph_5_n_link__20__bsite1__lsite2,ph_5_n_link__20__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)c1ccnc2c1nnc1c2nccc1)C
1315,ph_5_n_link__21__bsite1__lsite1,ph_5_n_link__21__bsite1__lsite1.xyz,Nc1ccc(cc1)Nc1ccc(cc1)c1ccc2c(n1)c1ncccc1nn2
1316,ph_5_n_link__21__bsite1__lsite2,ph_5_n_link__21__bsite1__lsite2.xyz,Nc1ccc(cc1)Nc1ccc(cc1)c1ccnc2c1nnc1c2nccc1
1317,ph_7_n_link__16_NEt2__bsite1__lsite2,ph_7_n_link__16_NEt2__bsite1__lsite2.xyz,CCN(c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2)CC
1318,ph_7_n_link__1_NH2__bsite1__lsite1,ph_7_n_link__1_NH2__bsite1__lsite1.xyz,Nc1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1319,ph_7_n_link__1_NH2__bsite1__lsite2,ph_7_n_link__1_NH2__bsite1__lsite2.xyz,Nc1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1320,ph_7_n_link__2_NMe2__bsite1__lsite1,ph_7_n_link__2_NMe2__bsite1__lsite1.xyz,CN(c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2)C
1321,ph_7_n_link__2_NMe2__bsite1__lsite2,ph_7_n_link__2_NMe2__bsite1__lsite2.xyz,CN(c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1)C
1322,ph_7_n_link__3_N_iPr2__bsite1__lsite1,ph_7_n_link__3_N_iPr2__bsite1__lsite1.xyz,CC(N(c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2)C(C)C)C
1323,ph_7_n_link__3_N_iPr2__bsite1__lsite2,ph_7_n_link__3_N_iPr2__bsite1__lsite2.xyz,CC(N(c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1)C(C)C)C
1324,ph_7_n_link__4_N_tBu2__bsite1__lsite1,ph_7_n_link__4_N_tBu2__bsite1__lsite1.xyz,CC(N(C(C)(C)C)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2)(C)C
1325,ph_7_n_link__4_N_tBu2__bsite1__lsite2,ph_7_n_link__4_N_tBu2__bsite1__lsite2.xyz,CC(N(C(C)(C)C)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1)(C)C
1326,ph_7_n_link__5_NPh2__bsite1__lsite1,ph_7_n_link__5_NPh2__bsite1__lsite1.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
1327,ph_7_n_link__5_NPh2__bsite1__lsite2,ph_7_n_link__5_NPh2__bsite1__lsite2.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1328,ph_7_n_link__6_NPhNH2__bsite1__lsite1,ph_7_n_link__6_NPhNH2__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
1329,ph_7_n_link__6_NPhNH2__bsite1__lsite2,ph_7_n_link__6_NPhNH2__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2
1330,ph_7_n_link__7_pipyredine__bsite1__lsite1,ph_7_n_link__7_pipyredine__bsite1__lsite1.xyz,C1CCN(CC1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1331,ph_7_n_link__7_pipyredine__bsite1__lsite2,ph_7_n_link__7_pipyredine__bsite1__lsite2.xyz,C1CCN(CC1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1332,ph_7_n_link__8_p-pyridine__bsite1__lsite1,ph_7_n_link__8_p-pyridine__bsite1__lsite1.xyz,n1ccc(cc1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1333,ph_7_n_link__8_p-pyridine__bsite1__lsite2,ph_7_n_link__8_p-pyridine__bsite1__lsite2.xyz,n1ccc(cc1)c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2
1334,ph_7_n_link__9_m-pyridine__bsite1__lsite1,ph_7_n_link__9_m-pyridine__bsite1__lsite1.xyz,c1ccc(cn1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1335,ph_7_n_link__9_m-pyridine__bsite1__lsite2,ph_7_n_link__9_m-pyridine__bsite1__lsite2.xyz,c1ccc(cn1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1336,ph_7_n_link__10_o-pyridine__bsite1__lsite1,ph_7_n_link__10_o-pyridine__bsite1__lsite1.xyz,c1ccc(nc1)c1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
1337,ph_7_n_link__10_o-pyridine__bsite1__lsite2,ph_7_n_link__10_o-pyridine__bsite1__lsite2.xyz,c1ccc(nc1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1338,ph_7_n_link__11_pyrazine__bsite1__lsite1,ph_7_n_link__11_pyrazine__bsite1__lsite1.xyz,c1cnc(cn1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1339,ph_7_n_link__11_pyrazine__bsite1__lsite2,ph_7_n_link__11_pyrazine__bsite1__lsite2.xyz,c1cnc(cn1)c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2
1340,ph_7_n_link__12_pyramidine__bsite1__lsite1,ph_7_n_link__12_pyramidine__bsite1__lsite1.xyz,n1ccc(nc1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1341,ph_7_n_link__12_pyramidine__bsite1__lsite2,ph_7_n_link__12_pyramidine__bsite1__lsite2.xyz,n1ccc(nc1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1342,ph_7_n_link__13_pyramidin__bsite1__lsite1,ph_7_n_link__13_pyramidin__bsite1__lsite1.xyz,c1ncc(cn1)c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
1343,ph_7_n_link__13_pyramidin__bsite1__lsite2,ph_7_n_link__13_pyramidin__bsite1__lsite2.xyz,c1ncc(cn1)c1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
1344,ph_7_n_link__14_pyramidine__bsite1__lsite1,ph_7_n_link__14_pyramidine__bsite1__lsite1.xyz,c1cnc(nc1)c1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
1345,ph_7_n_link__14_pyramidine__bsite1__lsite2,ph_7_n_link__14_pyramidine__bsite1__lsite2.xyz,c1cnc(nc1)c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2
1346,ph_7_n_link__15_DABCO__bsite1__lsite1,ph_7_n_link__15_DABCO__bsite1__lsite1.xyz,C1=Nc2c(=C1)cc1c(=CC(=N1)c1ccc(cc1)[C@H]1C[N@@]3CC[N@]1CC3)c2
1347,ph_7_n_link__15_DABCO__bsite1__lsite2,ph_7_n_link__15_DABCO__bsite1__lsite2.xyz,C1=Nc2c(=C1)cc1c(=C(C=N1)c1ccc(cc1)[C@H]1C[N@@]3CC[N@]1CC3)c2
1348,ph_7_n_link__16_NEt2__bsite1__lsite1,ph_7_n_link__16_NEt2__bsite1__lsite1.xyz,CCN(c1ccc(cc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2)CC
1349,ph_7_n_link__17__bsite1__lsite1,ph_7_n_link__17__bsite1__lsite1.xyz,C1=Nc2c(=C1)cc1c(=CC(=N1)c1ccc(cc1)[C@H]1C[C@@H]3CC[N@]1CC3)c2
1350,ph_7_n_link__17__bsite1__lsite2,ph_7_n_link__17__bsite1__lsite2.xyz,C1=Nc2c(=C1)cc1c(=C(C=N1)c1ccc(cc1)[C@H]1C[C@@H]3CC[N@]1CC3)c2
1351,ph_7_n_link__20__bsite1__lsite1,ph_7_n_link__20__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2)C
1352,ph_7_n_link__20__bsite1__lsite2,ph_7_n_link__20__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2)C
1353,ph_7_n_link__21__bsite1__lsite1,ph_7_n_link__21__bsite1__lsite1.xyz,Nc1ccc(cc1)Nc1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
1354,ph_7_n_link__21__bsite1__lsite2,ph_7_n_link__21__bsite1__lsite2.xyz,Nc1ccc(cc1)Nc1ccc(cc1)C1=CN=c2c1cc1=NC=Cc1c2
1355,ph_8_n_link__1_NH2__bsite1__lsite1,ph_8_n_link__1_NH2__bsite1__lsite1.xyz,Nc1ccc(cc1)c1cnc2c(n1)cccc2
1356,ph_8_n_link__1_NH2__bsite1__lsite2,ph_8_n_link__1_NH2__bsite1__lsite2.xyz,Nc1ccc(cc1)c1ccc2c(c1)nccn2
1357,ph_8_n_link__2_NMe2__bsite1__lsite1,ph_8_n_link__2_NMe2__bsite1__lsite1.xyz,CN(c1ccc(cc1)c1cnc2c(n1)cccc2)C
1358,ph_8_n_link__2_NMe2__bsite1__lsite2,ph_8_n_link__2_NMe2__bsite1__lsite2.xyz,CN(c1ccc(cc1)c1ccc2c(c1)nccn2)C
1359,ph_8_n_link__3_N_iPr2__bsite1__lsite1,ph_8_n_link__3_N_iPr2__bsite1__lsite1.xyz,CC(N(c1ccc(cc1)c1cnc2c(n1)cccc2)C(C)C)C
1360,ph_8_n_link__3_N_iPr2__bsite1__lsite2,ph_8_n_link__3_N_iPr2__bsite1__lsite2.xyz,CC(N(c1ccc(cc1)c1ccc2c(c1)nccn2)C(C)C)C
1361,ph_8_n_link__4_N_tBu2__bsite1__lsite1,ph_8_n_link__4_N_tBu2__bsite1__lsite1.xyz,CC(N(C(C)(C)C)c1ccc(cc1)c1cnc2c(n1)cccc2)(C)C
1362,ph_8_n_link__4_N_tBu2__bsite1__lsite2,ph_8_n_link__4_N_tBu2__bsite1__lsite2.xyz,CC(N(C(C)(C)C)c1ccc(cc1)c1ccc2c(c1)nccn2)(C)C
1363,ph_8_n_link__5_NPh2__bsite1__lsite1,ph_8_n_link__5_NPh2__bsite1__lsite1.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cnc2c(n1)cccc2
1364,ph_8_n_link__5_NPh2__bsite1__lsite2,ph_8_n_link__5_NPh2__bsite1__lsite2.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1365,ph_8_n_link__6_NPhNH2__bsite1__lsite1,ph_8_n_link__6_NPhNH2__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)c1cnc2c(n1)cccc2
1366,ph_8_n_link__6_NPhNH2__bsite1__lsite2,ph_8_n_link__6_NPhNH2__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)c1ccc2c(c1)nccn2
1367,ph_8_n_link__7_pipyredine__bsite1__lsite1,ph_8_n_link__7_pipyredine__bsite1__lsite1.xyz,C1CCN(CC1)c1ccc(cc1)c1cnc2c(n1)cccc2
1368,ph_8_n_link__7_pipyredine__bsite1__lsite2,ph_8_n_link__7_pipyredine__bsite1__lsite2.xyz,C1CCN(CC1)c1ccc(cc1)c1ccc2c(c1)nccn2
1369,ph_8_n_link__8_p-pyridine__bsite1__lsite1,ph_8_n_link__8_p-pyridine__bsite1__lsite1.xyz,n1ccc(cc1)c1ccc(cc1)c1cnc2c(n1)cccc2
1370,ph_8_n_link__8_p-pyridine__bsite1__lsite2,ph_8_n_link__8_p-pyridine__bsite1__lsite2.xyz,n1ccc(cc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1371,ph_8_n_link__9_m-pyridine__bsite1__lsite1,ph_8_n_link__9_m-pyridine__bsite1__lsite1.xyz,c1ccc(cn1)c1ccc(cc1)c1cnc2c(n1)cccc2
1372,ph_8_n_link__9_m-pyridine__bsite1__lsite2,ph_8_n_link__9_m-pyridine__bsite1__lsite2.xyz,c1ccc(cn1)c1ccc(cc1)c1ccc2c(c1)nccn2
1373,ph_8_n_link__10_o-pyridine__bsite1__lsite1,ph_8_n_link__10_o-pyridine__bsite1__lsite1.xyz,c1ccc(nc1)c1ccc(cc1)c1cnc2c(n1)cccc2
1374,ph_8_n_link__10_o-pyridine__bsite1__lsite2,ph_8_n_link__10_o-pyridine__bsite1__lsite2.xyz,c1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1375,ph_8_n_link__11_pyrazine__bsite1__lsite1,ph_8_n_link__11_pyrazine__bsite1__lsite1.xyz,c1cnc(cn1)c1ccc(cc1)c1cnc2c(n1)cccc2
1376,ph_8_n_link__11_pyrazine__bsite1__lsite2,ph_8_n_link__11_pyrazine__bsite1__lsite2.xyz,c1ncc(nc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1377,ph_8_n_link__12_pyramidine__bsite1__lsite1,ph_8_n_link__12_pyramidine__bsite1__lsite1.xyz,n1ccc(nc1)c1ccc(cc1)c1cnc2c(n1)cccc2
1378,ph_8_n_link__12_pyramidine__bsite1__lsite2,ph_8_n_link__12_pyramidine__bsite1__lsite2.xyz,n1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1379,ph_8_n_link__13_pyramidin__bsite1__lsite1,ph_8_n_link__13_pyramidin__bsite1__lsite1.xyz,c1ncc(cn1)c1ccc(cc1)c1cnc2c(n1)cccc2
1380,ph_8_n_link__13_pyramidin__bsite1__lsite2,ph_8_n_link__13_pyramidin__bsite1__lsite2.xyz,c1ncc(cn1)c1ccc(cc1)c1ccc2c(c1)nccn2
1381,ph_8_n_link__14_pyramidine__bsite1__lsite1,ph_8_n_link__14_pyramidine__bsite1__lsite1.xyz,c1cnc(nc1)c1ccc(cc1)c1cnc2c(n1)cccc2
1382,ph_8_n_link__14_pyramidine__bsite1__lsite2,ph_8_n_link__14_pyramidine__bsite1__lsite2.xyz,c1cnc(nc1)c1ccc(cc1)c1ccc2c(c1)nccn2
1383,ph_8_n_link__15_DABCO__bsite1__lsite1,ph_8_n_link__15_DABCO__bsite1__lsite1.xyz,c1ccc2c(c1)nc(cn2)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1384,ph_8_n_link__15_DABCO__bsite1__lsite2,ph_8_n_link__15_DABCO__bsite1__lsite2.xyz,c1cnc2c(n1)cc(cc2)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1385,ph_8_n_link__16_NEt2__bsite1__lsite1,ph_8_n_link__16_NEt2__bsite1__lsite1.xyz,CCN(c1ccc(cc1)c1cnc2c(n1)cccc2)CC
1386,ph_8_n_link__16_NEt2__bsite1__lsite2,ph_8_n_link__16_NEt2__bsite1__lsite2.xyz,CCN(c1ccc(cc1)c1ccc2c(c1)nccn2)CC
1387,ph_8_n_link__17__bsite1__lsite1,ph_8_n_link__17__bsite1__lsite1.xyz,c1ccc2c(c1)nc(cn2)c1ccc(cc1)[C@H]1C[C@@H]2CC[N@]1CC2
1388,ph_8_n_link__17__bsite1__lsite2,ph_8_n_link__17__bsite1__lsite2.xyz,c1cnc2c(n1)cc(cc2)c1ccc(cc1)[C@H]1C[C@@H]2CC[N@]1CC2
1389,ph_8_n_link__20__bsite1__lsite1,ph_8_n_link__20__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)c1cnc2c(n1)cccc2)C
1390,ph_8_n_link__20__bsite1__lsite2,ph_8_n_link__20__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)c1ccc2c(c1)nccn2)C
1391,ph_8_n_link__21__bsite1__lsite1,ph_8_n_link__21__bsite1__lsite1.xyz,Nc1ccc(cc1)Nc1ccc(cc1)c1cnc2c(n1)cccc2
1392,ph_8_n_link__21__bsite1__lsite2,ph_8_n_link__21__bsite1__lsite2.xyz,Nc1ccc(cc1)Nc1ccc(cc1)c1ccc2c(c1)nccn2
1393,ph_9_n_link__9_m-pyridine__bsite1__lsite2,ph_9_n_link__9_m-pyridine__bsite1__lsite2.xyz,c1ccc(cn1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1394,ph_9_n_link__9_m-pyridine__bsite1__lsite3,ph_9_n_link__9_m-pyridine__bsite1__lsite3.xyz,c1ccc(cn1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1395,ph_9_n_link__10_o-pyridine__bsite1__lsite1,ph_9_n_link__10_o-pyridine__bsite1__lsite1.xyz,c1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1396,ph_9_n_link__10_o-pyridine__bsite1__lsite2,ph_9_n_link__10_o-pyridine__bsite1__lsite2.xyz,c1ccc(nc1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1397,ph_9_n_link__10_o-pyridine__bsite1__lsite3,ph_9_n_link__10_o-pyridine__bsite1__lsite3.xyz,c1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1398,ph_9_n_link__11_pyrazine__bsite1__lsite1,ph_9_n_link__11_pyrazine__bsite1__lsite1.xyz,c1ncc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1399,ph_9_n_link__11_pyrazine__bsite1__lsite2,ph_9_n_link__11_pyrazine__bsite1__lsite2.xyz,c1cnc(cn1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1400,ph_9_n_link__11_pyrazine__bsite1__lsite3,ph_9_n_link__11_pyrazine__bsite1__lsite3.xyz,c1ncc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1401,ph_9_n_link__12_pyramidine__bsite1__lsite1,ph_9_n_link__12_pyramidine__bsite1__lsite1.xyz,n1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1402,ph_9_n_link__12_pyramidine__bsite1__lsite2,ph_9_n_link__12_pyramidine__bsite1__lsite2.xyz,n1ccc(nc1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1403,ph_9_n_link__12_pyramidine__bsite1__lsite3,ph_9_n_link__12_pyramidine__bsite1__lsite3.xyz,n1ccc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1404,ph_9_n_link__13_pyramidin__bsite1__lsite1,ph_9_n_link__13_pyramidin__bsite1__lsite1.xyz,c1ncc(cn1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1405,ph_9_n_link__13_pyramidin__bsite1__lsite2,ph_9_n_link__13_pyramidin__bsite1__lsite2.xyz,c1ncc(cn1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1406,ph_9_n_link__13_pyramidin__bsite1__lsite3,ph_9_n_link__13_pyramidin__bsite1__lsite3.xyz,c1ncc(cn1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1407,ph_9_n_link__14_pyramidine__bsite1__lsite1,ph_9_n_link__14_pyramidine__bsite1__lsite1.xyz,c1cnc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1408,ph_9_n_link__14_pyramidine__bsite1__lsite2,ph_9_n_link__14_pyramidine__bsite1__lsite2.xyz,c1cnc(nc1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1409,ph_9_n_link__14_pyramidine__bsite1__lsite3,ph_9_n_link__14_pyramidine__bsite1__lsite3.xyz,c1cnc(nc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1410,ph_9_n_link__15_DABCO__bsite1__lsite1,ph_9_n_link__15_DABCO__bsite1__lsite1.xyz,c1ccc2c(c1)nc1c(n2)cc(cc1)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1411,ph_9_n_link__15_DABCO__bsite1__lsite2,ph_9_n_link__15_DABCO__bsite1__lsite2.xyz,c1cc2nc3ccccc3nc2c(c1)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1412,ph_9_n_link__15_DABCO__bsite1__lsite3,ph_9_n_link__15_DABCO__bsite1__lsite3.xyz,c1ccc2c(c1)nc1c(n2)cc(cc1)c1ccc(cc1)[C@H]1C[N@@]2CC[N@]1CC2
1413,ph_9_n_link__16_NEt2__bsite1__lsite1,ph_9_n_link__16_NEt2__bsite1__lsite1.xyz,CCN(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)CC
1414,ph_9_n_link__16_NEt2__bsite1__lsite2,ph_9_n_link__16_NEt2__bsite1__lsite2.xyz,CCN(c1ccc(cc1)c1cccc2c1nc1ccccc1n2)CC
1415,ph_9_n_link__1_NH2__bsite1__lsite1,ph_9_n_link__1_NH2__bsite1__lsite1.xyz,Nc1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1416,ph_9_n_link__1_NH2__bsite1__lsite2,ph_9_n_link__1_NH2__bsite1__lsite2.xyz,Nc1ccc(cc1)c1cccc2c1nc1ccccc1n2
1417,ph_9_n_link__1_NH2__bsite1__lsite3,ph_9_n_link__1_NH2__bsite1__lsite3.xyz,Nc1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1418,ph_9_n_link__2_NMe2__bsite1__lsite1,ph_9_n_link__2_NMe2__bsite1__lsite1.xyz,CN(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)C
1419,ph_9_n_link__2_NMe2__bsite1__lsite2,ph_9_n_link__2_NMe2__bsite1__lsite2.xyz,CN(c1ccc(cc1)c1cccc2c1nc1ccccc1n2)C
1420,ph_9_n_link__2_NMe2__bsite1__lsite3,ph_9_n_link__2_NMe2__bsite1__lsite3.xyz,CN(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)C
1421,ph_9_n_link__3_N_iPr2__bsite1__lsite1,ph_9_n_link__3_N_iPr2__bsite1__lsite1.xyz,CC(N(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)C(C)C)C
1422,ph_9_n_link__3_N_iPr2__bsite1__lsite2,ph_9_n_link__3_N_iPr2__bsite1__lsite2.xyz,CC(N(c1ccc(cc1)c1cccc2c1nc1ccccc1n2)C(C)C)C
1423,ph_9_n_link__3_N_iPr2__bsite1__lsite3,ph_9_n_link__3_N_iPr2__bsite1__lsite3.xyz,CC(N(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)C(C)C)C
1424,ph_9_n_link__4_N_tBu2__bsite1__lsite1,ph_9_n_link__4_N_tBu2__bsite1__lsite1.xyz,CC(N(C(C)(C)C)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)(C)C
1425,ph_9_n_link__4_N_tBu2__bsite1__lsite2,ph_9_n_link__4_N_tBu2__bsite1__lsite2.xyz,CC(N(C(C)(C)C)c1ccc(cc1)c1cccc2c1nc1ccccc1n2)(C)C
1426,ph_9_n_link__4_N_tBu2__bsite1__lsite3,ph_9_n_link__4_N_tBu2__bsite1__lsite3.xyz,CC(N(C(C)(C)C)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)(C)C
1427,ph_9_n_link__5_NPh2__bsite1__lsite1,ph_9_n_link__5_NPh2__bsite1__lsite1.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1428,ph_9_n_link__5_NPh2__bsite1__lsite2,ph_9_n_link__5_NPh2__bsite1__lsite2.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1429,ph_9_n_link__5_NPh2__bsite1__lsite3,ph_9_n_link__5_NPh2__bsite1__lsite3.xyz,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1430,ph_9_n_link__6_NPhNH2__bsite1__lsite1,ph_9_n_link__6_NPhNH2__bsite1__lsite1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1431,ph_9_n_link__6_NPhNH2__bsite1__lsite2,ph_9_n_link__6_NPhNH2__bsite1__lsite2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1432,ph_9_n_link__6_NPhNH2__bsite1__lsite3,ph_9_n_link__6_NPhNH2__bsite1__lsite3.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1433,ph_9_n_link__7_pipyredine__bsite1__lsite1,ph_9_n_link__7_pipyredine__bsite1__lsite1.xyz,C1CCN(CC1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1434,ph_9_n_link__7_pipyredine__bsite1__lsite2,ph_9_n_link__7_pipyredine__bsite1__lsite2.xyz,C1CCN(CC1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1435,ph_9_n_link__7_pipyredine__bsite1__lsite3,ph_9_n_link__7_pipyredine__bsite1__lsite3.xyz,C1CCN(CC1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1436,ph_9_n_link__8_p-pyridine__bsite1__lsite1,ph_9_n_link__8_p-pyridine__bsite1__lsite1.xyz,n1ccc(cc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1437,ph_9_n_link__8_p-pyridine__bsite1__lsite2,ph_9_n_link__8_p-pyridine__bsite1__lsite2.xyz,n1ccc(cc1)c1ccc(cc1)c1cccc2c1nc1ccccc1n2
1438,ph_9_n_link__8_p-pyridine__bsite1__lsite3,ph_9_n_link__8_p-pyridine__bsite1__lsite3.xyz,n1ccc(cc1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1439,ph_9_n_link__9_m-pyridine__bsite1__lsite1,ph_9_n_link__9_m-pyridine__bsite1__lsite1.xyz,c1ccc(cn1)c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
1440,ph_9_n_link__16_NEt2__bsite1__lsite3,ph_9_n_link__16_NEt2__bsite1__lsite3.xyz,CCN(c1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1)CC
1441,ph_9_n_link__17__bsite1__lsite1,ph_9_n_link__17__bsite1__lsite1.xyz,c1ccc2c(c1)nc1c(n2)cc(cc1)c1ccc(cc1)[C@H]1C[C@@H]2CC[N@]1CC2
